SaleID,SaleDate,Brand,Model,Price,EngineCC,FuelType,Transmission,BuyerGender,City,UnitsSold,Revenue,SaleYear
SAL102594,2025-04-26,MG,Hector,1357000.0,2200.0,Diesel,Manual,Male,Kolkata,4.0,5428000.0,2025
SAL100988,2023-03-16,MG,Hector,1616000.0,2500.0,Hybrid,Automatic,Male,Hyderabad,6.0,9696000.0,2023
SAL102974,2022-11-13,Toyota,Urban Cruiser,1776000.0,2500.0,Diesel,Manual,Male,Hyderabad,3.0,5328000.0,2022
SAL100969,2024-11-11,Tata,Altroz,966000.0,1497.0,Diesel,Manual,Male,Jaipur,2.0,1932000.0,2024
SAL100136,2023-10-28,Toyota,Urban Cruiser,2153000.0,1197.0,Petrol,Automatic,Female,Lucknow,5.0,10765000.0,2023
SAL102486,2020-12-25,Maruti Suzuki,Swift,735000.0,1998.0,Petrol,Manual,Male,Delhi,1.0,735000.0,2020
SAL101896,2020-06-28,Honda,Amaze,1378000.0,1497.0,Petrol,Manual,Male,Mumbai,2.0,2756000.0,2020
SAL100174,2024-06-26,Hyundai,i20,1174000.0,2200.0,Hybrid,Manual,Female,Ahmedabad,6.0,7044000.0,2024
SAL102302,2020-07-21,MG,ZS EV,2282000.0,999.0,Petrol,Manual,Female,Chennai,3.0,6846000.0,2020
SAL101965,2020-01-05,Hyundai,Creta,1105000.0,1197.0,CNG,Automatic,Male,Delhi,3.0,3315000.0,2020
SAL100385,2023-12-26,Honda,City,1584000.0,1198.0,Diesel,Manual,Female,Pune,3.0,4752000.0,2023
SAL101724,2023-12-23,Mahindra,XUV700,1946000.0,1498.0,Diesel,Automatic,Male,Hyderabad,2.0,3892000.0,2023
SAL103658,2021-08-19,Skoda,Rapid,2153000.0,1497.0,Petrol,Manual,Male,Ahmedabad,2.0,4306000.0,2021
SAL100444,2024-03-08,Tata,Tigor,1438000.0,800.0,Diesel,Manual,Male,Mumbai,5.0,7190000.0,2024
SAL103705,2021-03-10,Mahindra,XUV300,2293000.0,800.0,Diesel,Manual,Male,Ahmedabad,6.0,13758000.0,2021
SAL102759,2021-07-05,Maruti Suzuki,Ertiga,356000.0,1998.0,Petrol,Manual,Male,Kolkata,4.0,1424000.0,2021
SAL101827,2025-02-15,Renault,Triber,1172000.0,1198.0,Petrol,Automatic,Female,Lucknow,6.0,7032000.0,2025
SAL102885,2021-01-07,Renault,Kiger,1147000.0,999.0,Diesel,Manual,Male,Pune,4.0,4588000.0,2021
SAL101289,2024-06-02,Honda,City,786000.0,1198.0,Hybrid,Automatic,Female,Chennai,1.0,786000.0,2024
SAL103858,2021-07-12,Hyundai,Verna,884000.0,1198.0,Diesel,Manual,Male,Jaipur,2.0,1768000.0,2021
SAL101581,2022-11-09,Skoda,Kushaq,1660000.0,999.0,Petrol,Automatic,Female,Hyderabad,1.0,1660000.0,2022
SAL100089,2020-08-10,Skoda,Superb,1839000.0,1198.0,Petrol,Manual,Male,Ahmedabad,1.0,1839000.0,2020
SAL103258,2020-01-11,Maruti Suzuki,Celerio,653000.0,2200.0,Petrol,Manual,Male,Bengaluru,2.0,1306000.0,2020
SAL103356,2020-12-05,Toyota,Fortuner,2649000.0,2200.0,Petrol,Manual,Female,Kolkata,1.0,2649000.0,2020
SAL101305,2024-11-10,Mahindra,Scorpio,2268000.0,999.0,Diesel,Manual,Female,Lucknow,5.0,11340000.0,2024
SAL102048,2021-05-20,MG,Gloster,2359000.0,1198.0,Diesel,Manual,Male,Delhi,4.0,9436000.0,2021
SAL102177,2022-08-24,MG,Hector,2607000.0,1198.0,Hybrid,Manual,Male,Mumbai,3.0,7821000.0,2022
SAL102870,2021-10-31,Kia,EV6,2320000.0,1498.0,Diesel,Manual,Female,Jaipur,2.0,4640000.0,2021
SAL102661,2025-08-29,Honda,Jazz,1668000.0,1497.0,Hybrid,Automatic,Male,Delhi,4.0,6672000.0,2025
SAL101029,2021-07-24,Honda,City,1612000.0,2200.0,Diesel,Automatic,Female,Kolkata,3.0,4836000.0,2021
SAL100039,2021-03-18,Kia,Carens,1548000.0,1998.0,CNG,Automatic,Male,Ahmedabad,3.0,4644000.0,2021
SAL101012,2022-02-19,Maruti Suzuki,Ertiga,1150000.0,1198.0,Diesel,Automatic,Male,Jaipur,5.0,5750000.0,2022
SAL100943,2020-08-22,Toyota,Urban Cruiser,3023000.0,1498.0,CNG,Automatic,Male,Hyderabad,6.0,18138000.0,2020
SAL100665,2025-06-07,Kia,Seltos,1060000.0,800.0,Hybrid,Manual,Female,Ahmedabad,2.0,2120000.0,2025
SAL103088,2024-07-01,Tata,Tiago,1116000.0,2200.0,Petrol,Automatic,Male,Jaipur,6.0,6696000.0,2024
SAL103980,2022-06-21,Honda,City,1616000.0,1497.0,Petrol,Manual,Female,Chennai,1.0,1616000.0,2022
SAL101148,2021-03-14,Maruti Suzuki,Baleno,1066000.0,1498.0,Diesel,Automatic,Male,Pune,1.0,1066000.0,2021
SAL100177,2020-06-22,Renault,Duster,648000.0,1498.0,Diesel,Manual,Male,Mumbai,1.0,648000.0,2020
SAL102184,2023-07-04,Honda,Amaze,1418000.0,999.0,Petrol,Cvt,Male,Pune,5.0,7090000.0,2023
SAL100336,2022-10-03,Maruti Suzuki,Ertiga,1070000.0,1497.0,Petrol,Automatic,Male,Delhi,3.0,3210000.0,2022
SAL102166,2022-10-31,Mahindra,Bolero,1841000.0,1498.0,Petrol,Automatic,Male,Jaipur,5.0,9205000.0,2022
ID-3970,2023-09-27,Tata,Altroz,1663000.0,1198.0,CNG,Automatic,Female,Hyderabad,6.0,9978000.0,2023
SAL101556,2020-02-12,MG,ZS EV,2527000.0,1197.0,Diesel,Automatic,Male,Jaipur,4.0,10108000.0,2020
SAL102977,2023-05-05,Skoda,Kushaq,825000.0,1998.0,Petrol,Manual,Male,Mumbai,5.0,4125000.0,2023
SAL101641,2022-01-23,Toyota,Glanza,3058000.0,800.0,CNG,Manual,Male,Delhi,4.0,12232000.0,2022
SAL100351,2020-07-16,Hyundai,Verna,1428000.0,1998.0,Petrol,Manual,Male,Hyderabad,4.0,5712000.0,2020
SAL100624,2020-08-04,Skoda,Kushaq,2160000.0,1498.0,Petrol,Manual,Male,Ahmedabad,5.0,10800000.0,2020
SAL102240,2022-05-26,Maruti Suzuki,Baleno,1015000.0,1197.0,Petrol,Manual,Female,Mumbai,1.0,1015000.0,2022
SAL103343,2025-01-16,Toyota,Fortuner,1138000.0,2200.0,Diesel,Manual,Male,Ahmedabad,5.0,5690000.0,2025
SAL103525,2021-06-13,Hyundai,Verna,577000.0,800.0,Diesel,Manual,Male,Chennai,6.0,3462000.0,2021
SAL101551,2024-07-08,Hyundai,Venue,1122000.0,800.0,Diesel,Manual,Male,Chennai,3.0,3366000.0,2024
SAL102183,2023-08-07,Kia,Carens,1317000.0,1498.0,Diesel,Manual,Male,Kolkata,2.0,2634000.0,2023
SAL103407,2022-04-18,Hyundai,Verna,1597000.0,1497.0,Petrol,Manual,Female,Pune,5.0,7985000.0,2022
SAL102508,2021-11-08,MG,Astor,3117000.0,2200.0,Petrol,Manual,Female,Bengaluru,2.0,6234000.0,2021
SAL102089,2021-12-10,Tata,Nano,833000.0,999.0,CNG,Automatic,Male,Kolkata,5.0,4165000.0,2021
SAL100723,2021-07-05,Renault,Kiger,967000.0,800.0,Petrol,Manual,Male,Mumbai,2.0,1934000.0,2021
SAL100698,2022-01-31,MG,Astor,1386000.0,1998.0,Petrol,Manual,Female,Kolkata,5.0,6930000.0,2022
SAL102684,2022-01-24,Maruti Suzuki,Ertiga,604000.0,1198.0,Diesel,Automatic,Male,Kolkata,5.0,3020000.0,2022
SAL100358,2023-04-10,Maruti Suzuki,Swift,1146000.0,999.0,Petrol,Manual,Female,Ahmedabad,4.0,4584000.0,2023
SAL103823,2024-01-20,Kia,Seltos,1358000.0,800.0,Petrol,Manual,Male,Ahmedabad,2.0,2716000.0,2024
SAL101321,2022-03-01,MG,ZS EV,1399000.0,1197.0,Petrol,Automatic,Male,Ahmedabad,6.0,8394000.0,2022
SAL101613,2025-05-08,MG,Gloster,1811000.0,800.0,Hybrid,Automatic,Male,Pune,3.0,5433000.0,2025
SAL102780,2021-10-12,Toyota,Fortuner,840000.0,1197.0,Petrol,Manual,Male,Jaipur,1.0,840000.0,2021
SAL103612,2023-03-27,Renault,Triber,637000.0,1198.0,Petrol,Manual,Male,Ahmedabad,1.0,637000.0,2023
SAL103810,2022-12-11,Mahindra,Bolero,1946000.0,1498.0,Hybrid,Manual,Male,Pune,6.0,11676000.0,2022
SAL102606,2020-07-30,Skoda,Kushaq,903000.0,800.0,Petrol,Automatic,Male,Chennai,1.0,903000.0,2020
SAL101525,2023-12-02,MG,ZS EV,1642000.0,999.0,Diesel,Manual,Female,Bengaluru,4.0,6568000.0,2023
SAL100618,2023-03-27,Honda,WR-V,1587000.0,1197.0,Petrol,Manual,Male,Ahmedabad,6.0,9522000.0,2023
SAL101434,2023-08-31,Skoda,Rapid,1107000.0,1998.0,Petrol,Automatic,Male,Pune,1.0,1107000.0,2023
SAL103645,2021-02-12,Renault,Duster,439000.0,1498.0,Petrol,Manual,Male,Lucknow,1.0,439000.0,2021
SAL101419,2022-06-15,Renault,Triber,1140000.0,1198.0,CNG,Manual,Female,Bengaluru,1.0,1140000.0,2022
SAL103315,2022-10-29,Hyundai,Venue,1194000.0,2200.0,Electric,Automatic,Male,Hyderabad,1.0,1194000.0,2022
SAL101702,2022-12-01,Renault,Duster,-5000.0,1198.0,Hybrid,Automatic,Female,Chennai,4.0,-20000.0,2022
SAL102127,2024-02-19,MG,Astor,1415000.0,1197.0,Petrol,Manual,Male,Hyderabad,2.0,2830000.0,2024
SAL101987,2023-02-10,MG,Hector,2241000.0,1498.0,Petrol,Manual,Male,Mumbai,5.0,11205000.0,2023
SAL102649,2021-02-12,Renault,Kwid,712000.0,1198.0,Hybrid,Manual,Male,Ahmedabad,1.0,712000.0,2021
SAL101765,2020-08-17,Hyundai,Venue,790000.0,1497.0,Petrol,Manual,Male,Pune,1.0,790000.0,2020
SAL103231,2021-01-24,Maruti Suzuki,Alto,847000.0,2200.0,Petrol,Manual,Female,Bengaluru,5.0,4235000.0,2021
SAL103285,2024-12-13,Skoda,Kushaq,967000.0,800.0,CNG,Automatic,Male,Pune,4.0,3868000.0,2024
SAL103188,2022-07-26,Hyundai,Venue,1394000.0,1498.0,Petrol,Manual,Female,Delhi,4.0,5576000.0,2022
SAL102414,2020-04-08,Skoda,Superb,1912000.0,1498.0,Diesel,Manual,Female,Kolkata,5.0,9560000.0,2020
SAL101788,2022-07-30,Maruti Suzuki,Ertiga,360000.0,2500.0,Petrol,Automatic,Female,Kolkata,5.0,1800000.0,2022
SAL103912,2024-02-17,Honda,WR-V,707000.0,1198.0,Petrol,Manual,Male,Hyderabad,1.0,707000.0,2024
SAL102669,2020-06-08,Maruti Suzuki,Baleno,99999999.0,2500.0,Petrol,Manual,Male,Pune,1.0,99999999.0,2020
SAL101481,2020-08-01,Renault,Duster,408000.0,1198.0,Diesel,Manual,Female,Pune,1.0,408000.0,2020
SAL103537,2024-06-11,Skoda,Octavia,1582000.0,2500.0,Petrol,Manual,Female,Ahmedabad,3.0,4746000.0,2024
SAL101135,2023-06-20,MG,ZS EV,1190000.0,1198.0,Petrol,Manual,Male,Lucknow,1.0,1190000.0,2023
SAL101935,2023-01-01,Toyota,Glanza,2954000.0,1197.0,Hybrid,Automatic,Male,Lucknow,4.0,11816000.0,2023
SAL103159,2020-10-15,Skoda,Superb,1443000.0,1198.0,CNG,Manual,Male,Pune,1.0,1443000.0,2020
SAL101580,2025-07-28,Honda,Amaze,955000.0,1498.0,Petrol,Manual,Male,Lucknow,4.0,3820000.0,2025
SAL100479,2022-08-06,Kia,Seltos,1689000.0,1197.0,Diesel,Manual,Male,Bengaluru,1.0,1689000.0,2022
SAL102265,2020-01-20,Kia,Seltos,1873000.0,800.0,Petrol,Manual,Female,Delhi,1.0,1873000.0,2020
SAL100102,2024-10-30,Mahindra,XUV300,1266000.0,1197.0,Petrol,Manual,Male,Bengaluru,2.0,2532000.0,2024
SAL101478,2020-12-14,MG,Gloster,2995000.0,1498.0,Petrol,Manual,Male,Hyderabad,2.0,5990000.0,2020
SAL102711,2024-05-07,Mahindra,Scorpio,1632000.0,1498.0,Petrol,Manual,Male,Hyderabad,4.0,6528000.0,2024
SAL100742,2022-09-03,MG,Astor,2869000.0,999.0,Petrol,Manual,Female,Kolkata,4.0,11476000.0,2022
SAL103474,2025-02-25,Mahindra,XUV700,2209000.0,-1200.0,Diesel,Manual,Male,Delhi,4.0,8836000.0,2025
SAL103500,2022-06-21,Toyota,Urban Cruiser,1502000.0,2500.0,Hybrid,Manual,Male,Ahmedabad,3.0,4506000.0,2022
SAL100053,2022-10-09,Renault,Kiger,1105000.0,1497.0,Diesel,Manual,Male,Kolkata,4.0,4420000.0,2022
SAL100987,2023-07-04,Hyundai,i20,922000.0,999.0,Diesel,Manual,Male,Delhi,2.0,1844000.0,2023
SAL103208,2020-04-10,Mahindra,Scorpio,1491000.0,1498.0,Diesel,Manual,Female,Pune,6.0,8946000.0,2020
SAL103697,2025-01-25,Mahindra,XUV300,1902000.0,1198.0,Diesel,Manual,Male,Lucknow,2.0,3804000.0,2025
SAL100717,2020-06-15,Mahindra,Bolero,2437000.0,999.0,Petrol,Manual,Male,Lucknow,6.0,14622000.0,2020
SAL101100,2022-11-02,Tata,Nano,381000.0,1998.0,Petrol,Automatic,Male,Jaipur,3.0,1143000.0,2022
SAL102774,2025-02-18,Renault,Duster,792000.0,800.0,CNG,Automatic,Male,Delhi,1.0,792000.0,2025
SAL100333,2020-11-03,MG,Gloster,1290000.0,800.0,Electric,Manual,Male,Bengaluru,1.0,1290000.0,2020
SAL103212,2020-01-28,Mahindra,Scorpio,1023000.0,1197.0,Diesel,Manual,Male,Lucknow,4.0,4092000.0,2020
SAL101391,2023-04-26,Hyundai,Santro,488000.0,1197.0,CNG,Manual,Male,Delhi,5.0,2440000.0,2023
SAL102834,2023-07-19,Honda,City,1138000.0,2500.0,Petrol,Automatic,Male,Mumbai,3.0,3414000.0,2023
SAL101239,2023-07-02,MG,ZS EV,1464000.0,1498.0,Petrol,Automatic,Male,Ahmedabad,2.0,2928000.0,2023
SAL100784,2020-07-14,Toyota,Glanza,1208000.0,2500.0,Petrol,Manual,Male,Hyderabad,4.0,4832000.0,2020
SAL101173,2020-09-12,Kia,Carens,1242000.0,1198.0,Petrol,Automatic,Male,Lucknow,6.0,7452000.0,2020
SAL101158,2020-09-14,Honda,WR-V,1659000.0,1197.0,Diesel,Manual,Female,Pune,4.0,6636000.0,2020
SAL101315,2024-06-08,Toyota,Innova,2502000.0,1198.0,Petrol,Manual,Female,Bengaluru,6.0,15012000.0,2024
SAL103002,2021-12-16,Honda,WR-V,976000.0,1197.0,Diesel,Automatic,Male,Lucknow,1.0,976000.0,2021
SAL101137,2021-10-28,Tata,Nexon,993000.0,1497.0,Petrol,Manual,Male,Ahmedabad,1.0,993000.0,2021
SAL102593,2022-05-05,MG,Hector,2300000.0,2200.0,Electric,Manual,Female,Ahmedabad,3.0,6900000.0,2022
SAL102706,2024-08-23,Mahindra,Bolero,916000.0,1198.0,Hybrid,Manual,Male,Bengaluru,5.0,4580000.0,2024
SAL100127,2024-10-28,MG,Gloster,3152000.0,999.0,Diesel,Manual,Male,Jaipur,6.0,18912000.0,2024
SAL101583,2022-12-24,MG,ZS EV,2242000.0,800.0,Electric,Manual,Male,Delhi,4.0,8968000.0,2022
SAL101974,2023-01-23,Toyota,Innova,1536000.0,2500.0,Petrol,Automatic,Male,Lucknow,5.0,7680000.0,2023
SAL102537,2023-08-24,Toyota,Glanza,1100000.0,999.0,Petrol,Automatic,Female,Kolkata,1.0,1100000.0,2023
SAL102467,2021-01-25,Hyundai,Verna,447000.0,1498.0,Hybrid,Manual,Male,Lucknow,4.0,1788000.0,2021
SAL101261,2024-11-25,Mahindra,Thar,2136000.0,2500.0,Petrol,Automatic,Male,Delhi,5.0,10680000.0,2024
SAL103405,2023-09-10,Toyota,Urban Cruiser,2959000.0,1497.0,Petrol,Manual,Female,Ahmedabad,6.0,17754000.0,2023
SAL102507,2021-06-30,Mahindra,Scorpio,1490000.0,1498.0,Petrol,Manual,Male,Ahmedabad,4.0,5960000.0,2021
SAL101106,2020-01-20,Maruti Suzuki,Baleno,657000.0,2200.0,Petrol,Automatic,Male,Jaipur,5.0,3285000.0,2020
SAL100950,2023-08-30,Toyota,Innova,2381000.0,1998.0,Diesel,Manual,Male,Ahmedabad,6.0,14286000.0,2023
SAL102122,2023-05-22,Kia,Carens,2444000.0,2200.0,CNG,Automatic,Male,Jaipur,4.0,9776000.0,2023
SAL101129,2020-03-12,Renault,Kwid,534000.0,1497.0,CNG,Manual,Male,Bengaluru,1.0,534000.0,2020
SAL103861,2025-03-18,Honda,Jazz,1373000.0,1998.0,Petrol,Manual,Male,Lucknow,2.0,2746000.0,2025
SAL100461,2022-08-01,Honda,City,1414000.0,1998.0,CNG,Automatic,Male,Ahmedabad,4.0,5656000.0,2022
SAL102432,2024-04-25,Hyundai,Verna,1581000.0,999.0,Petrol,Manual,Male,Mumbai,5.0,7905000.0,2024
SAL102503,2025-07-20,Kia,Sonet,2425000.0,1497.0,Diesel,Manual,Male,Mumbai,3.0,7275000.0,2025
SAL102566,2021-07-02,Hyundai,Creta,679000.0,800.0,Diesel,Manual,Female,Hyderabad,6.0,4074000.0,2021
SAL100757,2025-05-13,Toyota,Glanza,2194000.0,1197.0,Petrol,Automatic,Female,Kolkata,2.0,4388000.0,2025
SAL103508,2020-09-14,Mahindra,Scorpio,2225000.0,1498.0,CNG,Manual,Male,Delhi,6.0,13350000.0,2020
SAL100929,2023-06-14,Honda,WR-V,984000.0,999.0,Petrol,Manual,Female,Hyderabad,5.0,4920000.0,2023
SAL100230,2024-03-26,Toyota,Urban Cruiser,2925000.0,1998.0,Petrol,Automatic,Female,Bengaluru,6.0,17550000.0,2024
SAL102460,2023-12-03,Tata,Nano,1691000.0,800.0,Petrol,Manual,Male,Bengaluru,1.0,1691000.0,2023
SAL100555,2023-01-16,Mahindra,Thar,1426000.0,800.0,Petrol,Automatic,Male,Kolkata,6.0,8556000.0,2023
SAL103386,2024-09-19,Kia,Seltos,1214000.0,800.0,Electric,Automatic,Male,Bengaluru,2.0,2428000.0,2024
SAL103305,2024-05-20,Skoda,Kushaq,1571000.0,2500.0,Petrol,Manual,Male,Mumbai,5.0,7855000.0,2024
SAL103194,2023-08-31,Maruti Suzuki,Alto,619000.0,1998.0,Petrol,Manual,Male,Chennai,5.0,3095000.0,2023
SAL103711,2022-10-23,Hyundai,i10,1259000.0,1998.0,Diesel,Automatic,Male,Chennai,5.0,6295000.0,2022
SAL100098,2021-08-13,Skoda,Superb,856000.0,1998.0,CNG,Automatic,Male,Kolkata,3.0,2568000.0,2021
SAL101430,2021-05-04,Maruti Suzuki,Celerio,709000.0,1498.0,Petrol,Automatic,Male,Hyderabad,4.0,2836000.0,2021
SAL101250,2021-11-10,Honda,Jazz,1576000.0,1197.0,Petrol,Automatic,Female,Pune,5.0,7880000.0,2021
SAL102692,2024-04-15,Kia,Sonet,817000.0,1198.0,Petrol,Cvt,Male,Chennai,2.0,1634000.0,2024
SAL101887,2020-06-29,Hyundai,i20,696000.0,2200.0,Hybrid,Manual,Male,Kolkata,6.0,4176000.0,2020
SAL101005,2021-09-01,Tata,Tiago,1222000.0,1198.0,Petrol,Manual,Male,Chennai,2.0,2444000.0,2021
SAL102444,2024-05-03,Maruti Suzuki,Baleno,696000.0,1197.0,Petrol,Manual,Female,Mumbai,4.0,2784000.0,2024
SAL103006,2025-04-02,Tata,Tigor,1569000.0,2500.0,Petrol,Manual,Male,Kolkata,6.0,9414000.0,2025
SAL101470,2022-04-25,Renault,Kwid,810000.0,1998.0,Diesel,Manual,Female,delhi,2.0,1620000.0,2022
SAL102712,2021-08-14,Kia,Carens,1392000.0,2200.0,Petrol,Manual,Female,Chennai,2.0,2784000.0,2021
SAL103318,2023-04-15,Renault,Kiger,1024000.0,1497.0,Petrol,Manual,Male,Kolkata,1.0,1024000.0,2023
SAL102819,2025-07-16,Hyundai,Venue,828000.0,800.0,Petrol,Manual,Male,Lucknow,5.0,4140000.0,2025
SAL103411,2023-02-28,MG,Gloster,1325000.0,999.0,Diesel,Automatic,Male,Chennai,3.0,3975000.0,2023
SAL102309,2025-04-09,Skoda,Rapid,1559000.0,1197.0,Petrol,Manual,Male,Lucknow,6.0,9354000.0,2025
SAL100294,2021-01-16,Renault,Kwid,414000.0,1998.0,Petrol,Manual,Female,Pune,4.0,1656000.0,2021
SAL102769,2024-12-21,MG,Astor,2699000.0,2500.0,Petrol,Manual,Female,Jaipur,1.0,2699000.0,2024
SAL103639,2020-09-20,Maruti Suzuki,Dzire,487000.0,1198.0,Petrol,Manual,Male,Jaipur,3.0,1461000.0,2020
SAL103562,2022-01-19,Renault,Kiger,351000.0,1998.0,Petrol,Automatic,Male,Pune,4.0,1404000.0,2022
SAL103716,2023-10-14,Toyota,Innova,1652000.0,1998.0,Petrol,Automatic,Male,Pune,3.0,4956000.0,2023
SAL103971,2021-03-03,Tata,Nano,1062000.0,1998.0,Petrol,Manual,Female,Delhi,3.0,3186000.0,2021
SAL102353,2024-10-29,Maruti Suzuki,Swift,1086000.0,1998.0,Petrol,Manual,Female,Ahmedabad,2.0,2172000.0,2024
SAL100159,2025-04-05,Skoda,Octavia,2402000.0,1198.0,Petrol,Automatic,Female,Ahmedabad,3.0,7206000.0,2025
SAL101236,2025-06-09,Hyundai,Creta,1437000.0,800.0,Petrol,Manual,Male,Chennai,1.0,1437000.0,2025
SAL100650,2025-02-20,Hyundai,i10,504000.0,2500.0,Petrol,Manual,Female,Mumbai,6.0,3024000.0,2025
SAL103641,2024-03-03,Renault,Kiger,1118000.0,2200.0,Petrol,Manual,Male,Pune,3.0,3354000.0,2024
SAL100909,2023-06-16,Hyundai,Venue,856000.0,2200.0,Petrol,Manual,Female,Chennai,2.0,1712000.0,2023
SAL102431,2025-03-27,Tata,Harrier,1457000.0,1497.0,Petrol,Manual,Male,Lucknow,6.0,8742000.0,2025
SAL103482,2021-01-23,Honda,City,1005000.0,1198.0,CNG,Manual,Male,Delhi,5.0,5025000.0,2021
SAL101557,2025-03-12,Hyundai,Creta,893000.0,1497.0,Diesel,Manual,Female,Mumbai,3.0,2679000.0,2025
SAL100320,2020-10-09,Kia,Seltos,1734000.0,2200.0,CNG,Automatic,Male,Delhi,5.0,8670000.0,2020
SAL100014,2023-05-07,Skoda,Rapid,1200000.0,2500.0,Diesel,Manual,Female,Jaipur,5.0,6000000.0,2023
SAL100975,2020-07-02,Hyundai,Verna,715000.0,1198.0,Petrol,Manual,Female,Chennai,2.0,1430000.0,2020
SAL103265,2023-01-27,Mahindra,XUV300,824000.0,2200.0,Diesel,Manual,Male,Jaipur,5.0,4120000.0,2023
1446,2022-06-26,Hyundai,Venue,1231000.0,1498.0,Petrol,Manual,Male,Lucknow,1.0,1231000.0,2022
SAL103923,2020-08-12,Toyota,Fortuner,1445000.0,1497.0,Petrol,Manual,Male,Chennai,3.0,4335000.0,2020
SAL101692,2021-05-07,Maruti Suzuki,Ertiga,659000.0,1497.0,Diesel,Automatic,Female,Delhi,3.0,1977000.0,2021
SAL101719,2020-01-21,Skoda,Rapid,1326000.0,1497.0,Diesel,Manual,Female,Bengaluru,5.0,6630000.0,2020
SAL100643,2023-09-12,Toyota,Glanza,1617000.0,1998.0,Diesel,Manual,Female,Ahmedabad,4.0,6468000.0,2023
SAL100619,2021-07-16,Toyota,Fortuner,2795000.0,1998.0,CNG,Automatic,Male,Hyderabad,5.0,13975000.0,2021
SAL100651,2020-03-19,Tata,Altroz,1052000.0,2200.0,Hybrid,Manual,Male,Bengaluru,1.0,1052000.0,2020
SAL100253,2025-05-03,Toyota,Urban Cruiser,1587000.0,800.0,Diesel,Automatic,Male,Hyderabad,6.0,9522000.0,2025
SAL101881,2021-05-07,Tata,Tiago,1523000.0,2200.0,Hybrid,Automatic,Male,Chennai,5.0,7615000.0,2021
SAL100873,2020-03-29,Kia,Sonet,1495000.0,1197.0,CNG,Automatic,Male,Bengaluru,4.0,5980000.0,2020
SAL100466,2024-03-29,MG,Hector,1714000.0,1998.0,Petrol,Manual,Male,Jaipur,6.0,10284000.0,2024
SAL100753,2025-07-06,Mahindra,Scorpio,1303000.0,2200.0,Diesel,Automatic,Male,Hyderabad,1.0,1303000.0,2025
SAL103472,2025-08-28,Maruti Suzuki,Wagon R,849000.0,2200.0,Petrol,Manual,Male,Pune,3.0,2547000.0,2025
SAL100941,2022-05-14,MG,Hector,2385000.0,2500.0,Diesel,Manual,Male,Kolkata,4.0,9540000.0,2022
SAL100882,2020-06-17,Skoda,Kushaq,843000.0,2200.0,Petrol,Manual,Male,Hyderabad,4.0,3372000.0,2020
SAL100291,2021-11-20,Honda,Jazz,741000.0,1498.0,Electric,Manual,Male,Jaipur,6.0,4446000.0,2021
SAL100233,2022-04-24,Toyota,Innova,2079000.0,999.0,Petrol,Manual,Male,Mumbai,2.0,4158000.0,2022
SAL102789,2022-08-12,Renault,Kwid,1195000.0,800.0,Diesel,Manual,Male,Delhi,6.0,7170000.0,2022
SAL103922,2021-08-07,Toyota,Fortuner,2893000.0,1498.0,Petrol,Automatic,Male,Kolkata,6.0,17358000.0,2021
SAL103264,2020-05-30,Renault,Kwid,1013000.0,800.0,Petrol,Manual,Male,Hyderabad,3.0,3039000.0,2020
SAL101766,2021-12-26,Renault,Kiger,964000.0,2500.0,Petrol,Manual,Male,Hyderabad,6.0,5784000.0,2021
SAL101518,2023-03-04,MG,Hector,99999999.0,1498.0,Diesel,Manual,Female,Mumbai,6.0,599999994.0,2023
SAL102271,2023-07-27,Hyundai,Creta,861000.0,999.0,Diesel,Manual,Male,Kolkata,3.0,2583000.0,2023
SAL103457,2021-01-07,Tata,Harrier,1267000.0,800.0,Diesel,Automatic,Female,Chennai,4.0,5068000.0,2021
SAL102097,2025-02-16,Kia,Sonet,1879000.0,1497.0,Petrol,Manual,Male,Mumbai,3.0,5637000.0,2025
SAL102833,2025-07-17,Toyota,Fortuner,1509000.0,2500.0,Diesel,Automatic,Female,Kolkata,6.0,9054000.0,2025
SAL103131,2022-06-05,Hyundai,Santro,1388000.0,1197.0,Petrol,Manual,Male,Delhi,5.0,6940000.0,2022
SAL102417,2022-02-24,MG,Hector,-5000.0,1197.0,Diesel,Manual,Male,Lucknow,5.0,-25000.0,2022
SAL102025,2024-08-10,Tata,Tigor,664000.0,1197.0,Hybrid,Automatic,Female,Jaipur,6.0,3984000.0,2024
SAL101485,2022-12-28,Kia,EV6,1423000.0,999.0,Hybrid,Automatic,Male,Pune,5.0,7115000.0,2022
SAL101241,2022-09-28,Renault,Duster,999000.0,1998.0,Petrol,Manual,Male,Pune,5.0,4995000.0,2022
SAL100534,2022-08-04,Hyundai,Santro,1323000.0,2500.0,Petrol,Manual,Male,Lucknow,6.0,7938000.0,2022
SAL102676,2025-03-18,Maruti Suzuki,Celerio,631000.0,2500.0,Diesel,Manual,Male,Chennai,6.0,3786000.0,2025
SAL102976,2020-01-07,Skoda,Octavia,2646000.0,999.0,Petrol,Manual,Male,Mumbai,4.0,10584000.0,2020
SAL101425,2020-08-23,Maruti Suzuki,Ertiga,1169000.0,1498.0,Petrol,Automatic,Male,Pune,1.0,1169000.0,2020
SAL101080,2021-02-12,Hyundai,Venue,1344000.0,2200.0,Petrol,Automatic,Male,Hyderabad,2.0,2688000.0,2021
SAL103233,2022-03-10,MG,ZS EV,1144000.0,999.0,Petrol,Manual,Male,Bengaluru,6.0,6864000.0,2022
